EarNum,MeaDate,Weight,AgeDays,BirWei,Sex,Breed,LittleSize,Lactation,DaysInMilk,ReproStatus,Seasonality,BirthDate,YeanDate
0007NU231609,2023-05-25,17.9,109.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231610,2023-05-25,11.3,109.0,2.9,2.0,NU,3.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231611,2023-05-25,19.9,109.0,3.5,3.0,NU,2.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231612,2023-05-25,20.2,109.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231613,2023-05-25,24.1,109.0,4.2,3.0,NU,2.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231614,2023-05-25,18.7,109.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231615,2023-05-25,22.1,109.0,4.4,3.0,NU,1.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231616,2023-05-25,15.6,109.0,4.4,3.0,NU,2.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231617,2023-05-25,16.3,109.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,5,2023-02-05,
0007NU231618,2023-05-25,24.3,108.0,4.6,3.0,NU,3.0,3.0,-1.0,未配種,5,2023-02-06,
0007NU231619,2023-05-25,18.8,108.0,5.0,3.0,NU,3.0,3.0,-1.0,未配種,5,2023-02-06,
0007NU231621,2023-05-25,23.0,83.0,4.6,3.0,NU,2.0,3.0,-1.0,未配種,5,2023-03-03,
0007NU231622,2023-05-25,6.3,83.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,5,2023-03-03,
0007NU235244,2023-05-25,22.0,114.0,3.3,3.0,NU,3.0,3.0,-1.0,未配種,5,2023-01-31,
0007NU235245,2023-05-25,21.9,114.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,5,2023-01-31,
0007F2233586,2023-05-25,21.1,83.0,5.1,2.0,F2,1.0,3.0,-1.0,未配種,5,2023-03-03,
0007NU211541,2023-06-01,90.0,587.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,6,2021-10-22,
0007NU238625,2023-05-31,3.6,0.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,5,2023-05-31,
0007NU238626,2023-05-31,3.5,0.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,5,2023-05-31,
0007NU236575,2023-06-02,3.6,0.0,3.6,3.0,NU,1.0,3.0,-1.0,未配種,6,2023-06-02,
0007F1237561,2023-06-05,3.1,0.0,3.1,1.0,F1,3.0,3.0,-1.0,未配種,6,2023-06-05,
0007F1237562,2023-06-05,3.2,0.0,3.2,1.0,F1,3.0,3.0,-1.0,未配種,6,2023-06-05,
0007F1237563,2023-06-05,3.1,0.0,3.1,2.0,F1,3.0,1.0,-1.0,懷孕,6,2023-06-05,2025-02-04
0007F1237564,2023-06-05,4.1,0.0,4.1,2.0,F1,1.0,3.0,-1.0,未配種,6,2023-06-05,
0007F1237565,2023-06-06,3.2,0.0,3.2,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-06,
0007F1237566,2023-06-06,3.2,0.0,3.2,1.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-06,
0007F1237567,2023-06-07,3.9,0.0,3.9,2.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-07,
0007F1237568,2023-06-07,4.6,0.0,4.6,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-07,
0007F1237569,2023-06-07,4.5,0.0,4.5,1.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-07,
0007F1237570,2023-06-07,3.8,0.0,3.8,1.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-07,
0007F1237571,2023-06-07,3.6,0.0,3.6,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-07,
0007F1237572,2023-06-07,3.2,0.0,3.2,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-07,2025-02-06
0007NU232525,2023-06-10,3.4,0.0,3.4,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-06-10,
0007NU232526,2023-06-10,3.1,0.0,3.1,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-06-10,
0007F1237573,2023-06-13,3.9,0.0,3.9,2.0,F1,1.0,3.0,-1.0,未配種,6,2023-06-13,
0007F1237574,2023-06-13,3.5,0.0,3.5,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-13,2024-10-05
0007F1237575,2023-06-13,3.4,0.0,3.4,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-13,2024-10-10
0007F1237576,2023-06-17,3.7,0.0,3.7,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-17,2025-02-17
0007F1237577,2023-06-17,2.9,0.0,2.9,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-17,2025-02-06
0007F1237578,2023-06-19,3.8,0.0,3.8,1.0,F1,3.0,3.0,-1.0,未配種,6,2023-06-19,
0007F1237579,2023-06-19,4.2,0.0,4.2,3.0,F1,3.0,3.0,-1.0,未配種,6,2023-06-19,
0007F2227489,2023-06-23,73.0,351.0,4.0,1.0,F2,3.0,3.0,-1.0,未配種,6,2022-07-07,
0007F1237590,2023-06-22,4.1,0.0,4.1,1.0,F1,1.0,3.0,-1.0,未配種,6,2023-06-22,
0007F1237591,2023-06-23,4.4,0.0,4.4,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-23,
0007F1237592,2023-06-23,4.2,0.0,4.2,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-23,
0007NU236576,2023-06-23,3.7,0.0,3.7,3.0,NU,1.0,3.0,-1.0,未配種,6,2023-06-23,
0007F1237593,2023-06-23,3.3,0.0,3.3,1.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-23,
0007F1237594,2023-06-23,3.6,0.0,3.6,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-23,2025-02-15
0007F1237595,2023-06-24,5.8,0.0,5.8,1.0,F1,1.0,3.0,-1.0,未配種,6,2023-06-24,
0007F1237596,2023-06-24,4.2,0.0,4.2,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-24,
0007F1237597,2023-06-24,3.3,0.0,3.3,2.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-24,
0007NU236571,2023-06-24,22.3,84.0,4.5,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-04-01,
0007NU231625,2023-06-24,13.8,91.0,2.8,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-25,
0007NU231623,2023-06-24,17.0,91.0,3.9,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-25,
0007NU231624,2023-06-24,11.1,91.0,2.5,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-25,
0007NU231626,2023-06-24,18.7,88.0,3.6,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU231627,2023-06-24,13.7,88.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU231629,2023-06-24,19.7,87.0,3.8,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-29,
0007NU231630,2023-06-24,20.1,87.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-29,
0007NU232517,2023-06-24,14.6,87.0,2.9,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-29,
0007NU232518,2023-06-24,14.6,87.0,2.5,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-29,
0007NU232508,2023-06-24,25.6,95.0,3.6,1.0,NU,1.0,3.0,-1.0,未配種,6,2023-03-21,
0007NU232509,2023-06-24,15.0,93.0,3.7,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-23,
0007NU232510,2023-06-24,23.1,93.0,2.8,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-23,
0007NU232515,2023-06-24,21.0,89.0,3.8,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU232516,2023-06-24,22.7,89.0,3.8,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU233603,2023-06-24,22.4,88.0,5.1,3.0,NU,1.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU236555,2023-06-24,15.1,99.0,2.6,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-17,
0007NU236557,2023-06-24,16.0,92.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-24,
0007NU236562,2023-06-24,13.9,89.0,2.9,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU236566,2023-06-24,18.4,88.0,2.8,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU236570,2023-06-24,21.8,86.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-30,
0007NU236556,2023-06-24,17.4,92.0,4.1,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-24,
0007NU236558,2023-06-24,23.5,90.0,4.6,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-26,
0007NU236559,2023-06-24,20.2,90.0,4.6,1.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-26,
0007NU236560,2023-06-24,20.0,89.0,3.9,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU236561,2023-06-24,18.7,89.0,3.8,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU236563,2023-06-24,20.6,89.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU236564,2023-06-24,16.8,89.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU236565,2023-06-24,21.7,88.0,3.3,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU236569,2023-06-24,23.5,86.0,4.2,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-30,
0007NU239530,2023-06-24,18.1,91.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-25,
0007NU239531,2023-06-24,17.5,91.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-25,
0007NU239533,2023-06-24,14.0,89.0,3.0,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU239535,2023-06-24,19.2,88.0,4.0,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU239536,2023-06-24,16.3,88.0,2.7,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU239537,2023-06-24,14.3,88.0,3.1,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU239538,2023-06-24,19.7,88.0,3.6,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU239532,2023-06-24,23.7,89.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007F2232506,2023-06-24,16.9,96.0,3.7,2.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-20,
0007F2232507,2023-06-24,22.0,96.0,3.6,2.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-20,
0007F2232514,2023-06-24,10.2,91.0,2.0,2.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-25,
0007F2232505,2023-06-24,18.7,96.0,4.1,3.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-20,
0007F2232512,2023-06-24,27.3,91.0,4.4,3.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-25,
0007F2232513,2023-06-24,17.0,91.0,3.4,3.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-25,
0007NU233591,2023-06-24,14.9,97.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-19,
0007NU233590,2023-06-24,21.1,97.0,4.1,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-19,
0007NU233602,2023-06-24,16.7,89.0,2.6,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU233604,2023-06-24,10.7,88.0,3.0,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU233605,2023-06-24,13.0,88.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-28,
0007NU233601,2023-06-24,19.6,89.0,3.3,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007F2233589,2023-06-24,11.1,102.0,2.9,2.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-14,
0007F2233595,2023-06-24,17.7,93.0,3.4,2.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-23,
0007F2233596,2023-06-24,17.4,93.0,3.1,2.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-23,
0007F2233597,2023-06-24,17.1,91.0,3.4,2.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-25,
0007F2233600,2023-06-24,19.2,89.0,4.0,3.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007F2233609,2023-06-24,16.0,85.0,3.3,2.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-31,
0007F2233610,2023-06-24,17.2,85.0,3.3,2.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-31,
0007F2233587,2023-06-24,12.7,102.0,3.7,3.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-14,
0007F2233588,2023-06-24,22.3,102.0,4.0,3.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-14,
0007F2233598,2023-06-24,15.3,91.0,2.7,3.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-25,
0007F2233599,2023-06-24,20.7,89.0,4.5,3.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007F2233606,2023-06-24,19.5,86.0,3.7,3.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-30,
0007F2233607,2023-06-24,19.2,86.0,3.9,3.0,F2,2.0,3.0,-1.0,未配種,6,2023-03-30,
0007F2233608,2023-06-24,12.6,85.0,3.9,1.0,F2,3.0,3.0,-1.0,未配種,6,2023-03-31,
0007NU236552,2023-06-24,19.6,104.0,3.5,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-12,
0007NU236550,2023-06-24,28.4,104.0,3.9,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-12,
0007NU236551,2023-06-24,14.8,104.0,3.8,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-12,
0007NU236567,2023-06-24,23.0,87.0,4.3,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-29,
0007NU236568,2023-06-24,24.5,87.0,4.8,3.0,NU,2.0,3.0,-1.0,未配種,6,2023-03-29,
0007F3237521,2023-06-24,18.2,89.0,3.6,2.0,F3,2.0,3.0,-1.0,未配種,6,2023-03-27,
0007NU233593,2023-06-24,13.2,95.0,2.3,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-21,
0007NU233594,2023-06-24,17.7,95.0,2.5,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-21,
0007NU233592,2023-06-24,23.4,95.0,2.9,3.0,NU,3.0,3.0,-1.0,未配種,6,2023-03-21,
0007F1237598,2023-06-25,5.2,0.0,5.2,3.0,F1,1.0,3.0,-1.0,未配種,6,2023-06-25,
0007F1237599,2023-06-26,3.8,0.0,3.8,1.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-26,
0007F1237600,2023-06-26,3.1,0.0,3.1,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-26,2025-02-04
0007NU236577,2023-06-26,2.9,0.0,2.9,2.0,NU,2.0,1.0,-1.0,懷孕,6,2023-06-26,2025-02-14
0007NU236578,2023-06-26,2.6,0.0,2.6,2.0,NU,2.0,3.0,-1.0,未配種,6,2023-06-26,
0007F1237601,2023-06-26,4.8,0.0,4.8,1.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-26,
0007F1237602,2023-06-26,4.1,0.0,4.1,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-26,
0007F1237603,2023-06-27,4.3,0.0,4.3,3.0,F1,3.0,3.0,-1.0,未配種,6,2023-06-27,
0007F1237604,2023-06-27,3.9,0.0,3.9,1.0,F1,3.0,3.0,-1.0,未配種,6,2023-06-27,
0007F1237605,2023-06-27,3.4,0.0,3.4,2.0,F1,3.0,3.0,-1.0,未配種,6,2023-06-27,
0007F1237606,2023-06-27,4.8,0.0,4.8,1.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-27,
0007F1237607,2023-06-27,4.0,0.0,4.0,2.0,F1,2.0,1.0,-1.0,懷孕,6,2023-06-27,2025-02-11
0007F1237608,2023-06-27,3.9,0.0,3.9,2.0,F1,1.0,1.0,-1.0,懷孕,6,2023-06-27,2025-02-13
0007NU236579,2023-06-28,3.7,0.0,3.7,2.0,NU,1.0,1.0,-1.0,懷孕,6,2023-06-28,2025-02-13
0007NU232527,2023-06-28,3.6,0.0,3.6,1.0,NU,3.0,3.0,-1.0,未配種,6,2023-06-28,
0007NU232528,2023-06-28,3.4,0.0,3.4,1.0,NU,3.0,3.0,-1.0,未配種,6,2023-06-28,
0007NU232529,2023-06-28,2.3,0.0,2.3,2.0,NU,3.0,3.0,-1.0,未配種,6,2023-06-28,
0007NU221592,2023-06-26,48.0,331.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,6,2022-07-30,
0007F1237609,2023-06-29,4.8,0.0,4.8,3.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-29,
0007F1237610,2023-06-29,3.9,0.0,3.9,2.0,F1,2.0,3.0,-1.0,未配種,6,2023-06-29,
0007NU236580,2023-06-30,3.9,0.0,3.9,1.0,NU,1.0,3.0,-1.0,未配種,6,2023-06-30,
0007F1237611,2023-07-01,3.8,0.0,3.8,3.0,F1,2.0,3.0,-1.0,未配種,7,2023-07-01,
0007F1237612,2023-07-01,3.4,0.0,3.4,2.0,F1,2.0,1.0,-1.0,懷孕,7,2023-07-01,2025-02-18
0007NU233648,2023-07-02,4.4,0.0,4.4,1.0,NU,1.0,3.0,-1.0,未配種,7,2023-07-02,
0007F1237613,2023-07-05,3.8,0.0,3.8,1.0,F1,3.0,3.0,-1.0,未配種,7,2023-07-05,
0007F1237614,2023-07-05,3.1,0.0,3.1,2.0,F1,3.0,1.0,-1.0,懷孕,7,2023-07-05,2025-02-08
0007F1237615,2023-07-05,3.8,0.0,3.8,2.0,F1,3.0,3.0,-1.0,未配種,7,2023-07-05,
0007NU236581,2023-07-05,3.3,0.0,3.3,2.0,NU,1.0,1.0,-1.0,懷孕,7,2023-07-05,2025-02-14
0007F1237616,2023-07-07,3.5,0.0,3.5,2.0,F1,2.0,1.0,-1.0,懷孕,7,2023-07-07,2025-01-03
0007F1237617,2023-07-07,3.4,0.0,3.4,2.0,F1,2.0,1.0,-1.0,懷孕,7,2023-07-07,2025-01-14
0007NU238627,2023-07-09,4.1,0.0,4.1,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-07-09,
0007NU238628,2023-07-09,3.8,0.0,3.8,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-07-09,
0007NU226492,2023-07-07,75.0,470.0,3.5,1.0,NU,3.0,3.0,-1.0,未配種,7,2022-03-24,
0007NU221577,2023-07-07,86.0,482.0,3.5,1.0,NU,1.0,3.0,-1.0,未配種,7,2022-03-12,
0007NU213446,2023-07-07,110.0,885.0,4.3,1.0,NU,1.0,3.0,-1.0,未配種,7,2021-02-02,
0007NU236582,2023-07-13,2.8,0.0,2.8,2.0,NU,1.0,3.0,-1.0,未配種,7,2023-07-13,
0007NU238629,2023-07-16,3.2,0.0,3.2,2.0,NU,2.0,1.0,-1.0,懷孕,7,2023-07-16,2024-12-30
0007NU238630,2023-07-16,3.5,0.0,3.5,2.0,NU,2.0,1.0,-1.0,懷孕,7,2023-07-16,2025-01-10
0007NU239554,2023-07-22,4.4,0.0,4.4,2.0,NU,1.0,3.0,-1.0,未配種,7,2023-07-22,
0007NU233637,2023-07-29,21.5,98.0,3.5,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-22,
0007NU233638,2023-07-29,18.3,98.0,3.8,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-22,
0007NU233616,2023-07-29,19.7,115.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-05,
0007NU233618,2023-07-29,19.6,113.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-07,
0007NU233619,2023-07-29,22.9,113.0,3.4,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-07,
0007NU233620,2023-07-29,26.6,113.0,2.7,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-07,
0007NU233635,2023-07-29,20.5,103.0,4.6,3.0,NU,1.0,3.0,-1.0,未配種,7,2023-04-17,
0007NU233639,2023-07-29,24.7,93.0,3.7,3.0,NU,1.0,3.0,-1.0,未配種,7,2023-04-27,
0007NU233617,2023-07-29,24.3,115.0,3.6,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-05,
0007NU233640,2023-07-29,23.2,92.0,3.3,3.0,NU,1.0,3.0,-1.0,未配種,7,2023-04-28,
0007NU236573,2023-07-29,21.1,97.0,4.0,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-23,
0007NU236574,2023-07-29,21.9,97.0,4.4,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-23,
0007F2237529,2023-07-29,32.2,113.0,4.9,1.0,F2,1.0,3.0,-1.0,未配種,7,2023-04-07,
0007F2237534,2023-07-29,18.8,110.0,3.6,3.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-10,
0007F2237535,2023-07-29,21.6,110.0,3.8,1.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-10,
0007F2237539,2023-07-29,28.5,108.0,4.2,1.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-12,
0007F2237540,2023-07-29,27.2,108.0,3.8,1.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-12,
0007F2237544,2023-07-29,14.2,107.0,4.2,3.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-13,
0007F2237545,2023-07-29,19.0,107.0,4.8,3.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-13,
0007F2237530,2023-07-29,25.8,111.0,4.0,2.0,F2,2.0,1.0,-1.0,懷孕,7,2023-04-09,2025-01-08
0007F2237531,2023-07-29,27.8,111.0,3.8,2.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-09,
0007F2237546,2023-07-29,20.1,107.0,3.0,2.0,F2,3.0,3.0,-1.0,未配種,7,2023-04-13,
0007F2237549,2023-07-29,28.0,104.0,4.6,1.0,F2,3.0,3.0,-1.0,未配種,7,2023-04-16,
0007F2237551,2023-07-29,15.5,104.0,3.4,2.0,F2,3.0,3.0,-1.0,未配種,7,2023-04-16,
0007F1237525,2023-07-29,29.0,118.0,3.8,1.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-02,
0007F1237527,2023-07-29,23.6,116.0,3.4,3.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-04,
0007F1237528,2023-07-29,29.0,116.0,4.3,3.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-04,
0007F1237532,2023-07-29,34.6,111.0,5.0,3.0,F1,1.0,3.0,-1.0,未配種,7,2023-04-09,
0007F1237533,2023-07-29,27.9,110.0,4.9,3.0,F1,1.0,3.0,-1.0,未配種,7,2023-04-10,
0007F1237536,2023-07-29,26.3,109.0,4.5,3.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-11,
0007F1237537,2023-07-29,26.0,109.0,4.0,3.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-11,
0007F1237542,2023-07-29,30.2,107.0,4.0,3.0,F1,1.0,3.0,-1.0,未配種,7,2023-04-13,
0007F1237547,2023-07-29,23.3,105.0,4.6,3.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-15,
0007F1237560,2023-07-29,23.9,99.0,4.6,3.0,F1,1.0,3.0,-1.0,未配種,7,2023-04-21,
0007F1237541,2023-07-29,22.3,107.0,3.4,2.0,F1,1.0,3.0,-1.0,未配種,7,2023-04-13,
0007F1237548,2023-07-29,21.1,105.0,4.0,1.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-15,
0007F1237558,2023-07-29,19.0,100.0,3.6,2.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-20,
0007F1237559,2023-07-29,17.5,100.0,3.6,2.0,F1,2.0,3.0,-1.0,未配種,7,2023-04-20,
0007NU231622,2023-07-29,13.4,148.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-03-03,
0007NU236552,2023-07-29,23.9,139.0,3.5,2.0,NU,3.0,3.0,-1.0,未配種,7,2023-03-12,
0007F2237538,2023-07-29,30.3,108.0,4.6,1.0,F2,1.0,3.0,-1.0,未配種,7,2023-04-12,
0007F2237556,2023-07-29,24.0,103.0,3.8,1.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-17,
0007F2237557,2023-07-29,23.0,103.0,4.2,1.0,F2,2.0,3.0,-1.0,未配種,7,2023-04-17,
0007F3237554,2023-07-29,12.7,104.0,3.2,2.0,F3,2.0,3.0,-1.0,未配種,7,2023-04-16,
0007NU233613,2023-07-29,27.3,118.0,3.0,3.0,NU,3.0,3.0,-1.0,未配種,7,2023-04-02,
0007NU233622,2023-07-29,29.3,111.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-09,
0007NU233624,2023-07-29,26.8,111.0,3.6,1.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-09,
0007NU233628,2023-07-29,20.5,106.0,3.2,3.0,NU,3.0,3.0,-1.0,未配種,7,2023-04-14,
0007NU233631,2023-07-29,21.7,104.0,3.0,3.0,NU,4.0,3.0,-1.0,未配種,7,2023-04-16,
0007NU233632,2023-07-29,19.1,104.0,3.1,3.0,NU,4.0,3.0,-1.0,未配種,7,2023-04-16,
0007NU233625,2023-07-29,20.7,111.0,2.9,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-09,
0007NU233627,2023-07-29,28.8,110.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-10,
0007NU233629,2023-07-29,21.7,106.0,3.1,2.0,NU,3.0,3.0,-1.0,未配種,7,2023-04-14,
0007NU233630,2023-07-29,21.6,106.0,3.7,2.0,NU,3.0,3.0,-1.0,未配種,7,2023-04-14,
0007NU233633,2023-07-29,19.9,104.0,2.8,2.0,NU,4.0,3.0,-1.0,未配種,7,2023-04-16,
0007NU233641,2023-07-29,13.2,89.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-05-01,
0007NU233642,2023-07-29,16.1,89.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-05-01,
0007NU239543,2023-07-29,30.1,115.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-05,
0007NU239544,2023-07-29,18.7,115.0,3.4,3.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-05,
0007NU239545,2023-07-29,19.5,113.0,3.0,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-07,
0007NU239546,2023-07-29,25.8,113.0,2.8,2.0,NU,2.0,1.0,-1.0,懷孕,7,2023-04-07,2024-08-08
0007NU239552,2023-07-29,18.8,92.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-28,
0007NU239553,2023-07-29,18.9,92.0,2.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2023-04-28,
0007NU231632,2023-07-29,16.6,101.0,3.1,2.0,NU,1.0,3.0,-1.0,未配種,7,2023-04-19,
0007NU231633,2023-07-29,21.0,101.0,3.4,2.0,NU,2.0,1.0,-1.0,懷孕,7,2023-04-19,2024-08-02
0007NU233636,2023-07-29,18.4,102.0,3.3,2.0,NU,1.0,3.0,-1.0,未配種,7,2023-04-18,
